block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx,deposit_addresses,withdrawal_addresses
12997968,0.00110000,0.00000000,0.00110000,2844.66426648,62,0.00100000,0x3fe4f48938c2e5e99b2f804116c0db382e21896b|0xaaaa3d412ab2d7f2b34675531838f1ca005f255d,
12997973,0.01122000,0.00000000,0.01122000,2844.67548648,68,0.01000000,0xc7d2fde79bdae639115607a5bddd1596058e9c29|0xe54d352d6451821d1354ce6d437af411a5607031|0xb0dbbee5194af0f398bcd3ccc3619fd826a3d986|0x1c9dbe29e81614a3ddee7709117e53cb5ba6e9b8|0x7c922dd6ae9ff91df39944739f75ac5e7dd459dc|0x6ad406102a32671d96dd8ae6585526b97df5cb90,
12997976,0.00932000,0.00000000,0.00932000,2844.68480648,70,0.00911000,0x10a8bda4459b8ed79529b59c5c9a6b6a530bc5e5|0x6ad406102a32671d96dd8ae6585526b97df5cb90|0x1b3dff537b7d46a0d30b1d20b101c483586747aa|0xcf1098f2c16edf94c4fce634a5995f2e3f89b784,
12997978,0.00003000,0.00000000,0.00003000,2844.68483648,74,0.00001000,0xf8c31c49f423d224c0bdc0ec43081dfa947d08f1|0xf23c0aec3c364a998c68a3cf921860c23429df7e|0x90db68a7106f8680f10e3d22e5ca924d77aa6480|0x6b09336ac51ca56ec3df10c08b5bfbb4078b7241,
12997981,0.00011000,0.00000000,0.00011000,2844.68494648,76,0.00010000,0x7bc90efcb8fa6757abe0822ec8efde8f0074c545|0xe3afa5ed6fb02336f9b5254c3a311290bbf0b5a7,
12997982,0.00200000,0.00000000,0.00200000,2844.68694648,79,0.00100000,0x8d0172e88bd400884708318bac77bc69f76ae082|0xf8759f7f4762b49627e65b589c12dfcbb3bde37f|0xe22289fc90d684b704c89d2ef0416be2dcb509a4,
12997984,0.00011000,0.00000000,0.00011000,2844.68705648,81,0.00010000,0x3e564ea8e84ef53016eace87e9afcd4438f07493|0xe99f3ca693c9e96b01f4158e252a3041b4d74a59,
12997985,0.00100000,0.00000000,0.00100000,2844.68805648,82,0.00100000,0xf2a612af346a04c94fba136a1b284d7f2f57ed8f,
12997989,0.00010100,0.00000000,0.00010100,2844.68815748,83,0.00010000,0xf0615906491bad3ecfb38194f32818ffe0590593|0x30e2f255c5157f4a5aaaa5b9069d70bb212ccca7,
12997990,0.00066600,0.00000000,0.00066600,2844.68882348,84,0.00066600,0x11a084dc24bc52022b71b47d17868d1f72072dfc,
12997991,0.00000100,0.00000000,0.00000100,2844.68882448,85,0.00000100,0xc4ed374bd56d29144849894b76ec93b7a1ee56cf,
12997992,0.00001000,0.00000000,0.00001000,2844.68883448,86,0.00001000,0x8a8f00438d53e09c3c5813d42cabf3c8a912cf70,
12997994,0.00113370,0.00000000,0.00113370,2844.68996818,88,0.00100000,0xe2376f3a2aa191d4183ecd523a2a8209165f1c07|0x4826569ddae688155ebe76463b047bfa424035b5,
12997997,0.00110000,0.00000000,0.00110000,2844.69106818,90,0.00100000,0x0729a33f97d9b8115eb7851b760a66496bbf3156|0xa1468aeab2729bdcfdbddce5ce7db97761976a57,
12997998,0.00010000,0.00000000,0.00010000,2844.69116818,91,0.00010000,0x19cb1866a1e0e07e69dde53e4ee892bf8b554a33,
12998000,0.00100100,0.00000000,0.00100100,2844.69216918,93,0.00100000,0x1a7bf16c025daac6da5f69af3903ebd291e64907|0x3cc84629fb33a7274335a62f11251a552b9f4368,
12998002,0.00111000,0.00000000,0.00111000,2844.69327918,95,0.00100000,0xd1bc2dbb8ebc0707ed89499116040a3efc3f97f2|0xc782ed85d4ae1015940e1e9e877e51aa2b14b5db|0xd6c620415d52c529ef29f7bba6581f5a96fe22b9,
